2,2021-12-04 00:00:00,1000,0,دفعة من الحساب
2,2021-12-04 00:00:00,2730,0,دفعة مرتجع بوجيهات
2,2021-12-10 00:00:00,1000,0,"دفعة من الحساب "
2,2021-12-14 00:00:00,500,0,دفعة من الحساب
2,2021-12-24 00:00:00,1000,0,دفعة من الحساب
2,2021-12-31 00:00:00,1000,0,دفعة من الحساب
2,2022-01-05 00:00:00,1217,0,باقى الحساب
265,2026-01-31 00:00:00,5000,0,دفعة
266,2021-08-03 00:00:00,1000,0,برستا 10 طن apt  الحساب 2750 باقى 1750
266,2021-08-12 00:00:00,1000,0,من حساب باقى 750
266,2021-08-19 00:00:00,750,0,
266,2021-08-31 00:00:00,0,650,"1 بضاعة فاتورة رقم "
266,2021-09-03 00:00:00,400,0,"دفعه من الحساب "
266,2021-09-03 00:00:00,0,0,"1 بضاعة فاتورة رقم "
266,2021-09-10 00:00:00,300,0,"دفعه "
266,2021-09-17 00:00:00,300,0,
266,2021-09-17 00:00:00,0,0,"1 بضاعة فاتورة رقم "
266,2021-10-08 00:00:00,500,0,من حساب الزرجينه
266,2021-10-08 00:00:00,0,1750,"1 بضاعة فاتورة رقم "
266,2021-10-08 00:00:00,0,625,"1 بضاعة فاتورة رقم "
266,2021-10-21 00:00:00,525,0,"دفعة "
266,2021-11-30 00:00:00,0,2000,"1 بضاعة فاتورة رقم "
266,2021-12-01 00:00:00,500,0,"دفعة من الحساب "
266,2021-12-03 00:00:00,0,1900,"1 بضاعة فاتورة رقم "
266,2021-12-09 00:00:00,500,0,دفعة من الحساب
266,2021-12-17 00:00:00,1000,0,دفعة من الحساب
266,2021-12-27 00:00:00,0,1200,"1 بضاعة فاتورة رقم "
266,2021-12-27 00:00:00,1000,0,دفعة من الحساب
266,2022-01-14 00:00:00,600,0,"دفعة "
266,2022-01-19 00:00:00,1000,0,دفعة
266,2022-02-04 00:00:00,500,0,دفعة من الحساب
266,2022-02-04 00:00:00,0,475,"1 بضاعة فاتورة رقم "
266,2022-02-11 00:00:00,0,875,"1 بضاعة فاتورة رقم "
266,2022-02-12 00:00:00,300,0,دفعة
266,2022-02-12 00:00:00,500,0,دفعة تم سدادها فى 1 يناير لم يتم تسجيلها من قبل
266,2022-02-18 00:00:00,550,0,دفعة
266,2022-02-22 00:00:00,0,200,"1 بضاعة فاتورة رقم "
266,2022-02-22 00:00:00,500,0,دفعة
266,2022-02-25 00:00:00,0,1730,"1 بضاعة فاتورة رقم "
266,2022-02-25 00:00:00,400,0,دفعة
266,2022-03-10 00:00:00,300,0,دفعة
266,2022-03-18 00:00:00,600,0,
266,2022-03-18 00:00:00,0,350,"1 بضاعة فاتورة رقم "
266,2022-03-25 00:00:00,300,0,
266,2022-04-08 00:00:00,300,0,
266,2022-05-26 00:00:00,500,0,دفعة
266,2022-06-15 00:00:00,150,0,دفعة
266,2022-06-22 00:00:00,230,0,دفعة اخيرة
266,2023-03-03 00:00:00,0,3500,"379 بضاعة فاتورة رقم "
266,2023-03-03 00:00:00,500,0,دفعة
266,2023-03-08 00:00:00,500,0,دفعة
266,2023-03-15 00:00:00,500,0,دفعة
266,2023-03-29 00:00:00,250,0,دفعة
